
0,8; 0.36627128077, 3.65010806744, -0.0372088043858; 0,2,1;

1,9; -2.50407178743, -2.89692207725, -1.15647183233; 0,3,1;

1,10; 2.87873066903, -0.271578536477, -0.207689497844; 0,7,1;

0,10; 2.8953321771, -0.290086329319, 0.508962423003; 0,7,1;

1,11; 1.93833719051, -2.79771160117, 2.26971507926; 0,3,1;

0,11; 1.94555322996, -2.79201838859, 0.285245703; 0,2,1;

0,11; 1.96462204925, -2.80013489131, -0.0944974760587; 0,2,1;

2,0; -1.95657482667, 3.50559875265, -0.200984831346; 0,2,1;

1,1; 1.5812216003, -1.57109238937, 2.02273969354; 0,5,1;

0,1; 1.57725399596, -1.56821659369, 2.53322310756; 0,2,1;

0,1; 1.58161728372, -1.56985293318, 2.9634234008; 0,2,1;

1,2; 2.12719301958, 1.58653504578, 1.39524918228; 0,2,1;

0,2; 2.12906209597, 1.58005418709, -2.06140609894; 0,9,1;

0,2; 2.1302650609, 1.62129296731, 2.22845766682; 0,2,1;

0,2; 2.12252801246, 1.58443577785, 3.28853291622; 0,2,1;

0,2; 2.13095197962, 1.5713099664, 2.33907688459; 0,2,1;

0,2; 2.12583040785, 1.59489368108, -2.08087984578; 0,2,1;

0,2; 2.13071625159, 1.58675405194, 0.789758619865; 0,5,1;

0,2; 2.10668012191, 1.56494438627, -2.59125571424; 0,2,1;

0,2; 2.12310828299, 1.58592337546, 2.83092205486; 0,5,1;

1,3; 0.0926716422003, -0.285836322347, -1.42924305745; 0,2,1;

0,3; 0.0970301285087, -0.280807648611, 0.412593940451; 0,5,1;

0,3; 0.0912578691031, -0.288555440942, 1.45532106999; 0,2,1;

0,3; 0.0996712248935, -0.275969644282, 3.18217437162; 0,2,1;

0,3; 0.0818984235893, -0.266980958539, -0.628596654379; 0,2,1;

1,4; 2.52609008441, -0.567785574006, 2.11386174926; 0,2,1;

1,5; 1.48578680709, 0.312228909913, 3.00366796015; 0,2,1;

1,6; 3.79483030791, 1.74900651778, 0.0448890935907; 0,3,1;

0,6; 3.78840992528, 1.75084230415, 1.03115309188; 0,3,1;

0,6; 3.79659694012, 1.74369737969, 1.04856982029; 0,2,1;

1,7; 0.594557269054, 0.43688517535, -2.9062357857; 0,5,1;

0,7; 0.562100450049, 0.436766763301, 1.42849263617; 0,2,1;

1,8; -1.24105922396, 0.156021360329, 0.541628412121; 0,2,1;

0,8; -1.24915233548, 0.167809739485, -2.55771954617; 0,2,1;

0,8; -1.24980949329, 0.163638139372, -0.826003237538; 0,7,1;

0,8; -1.24586870983, 0.16528028604, -1.44202600709; 0,2,1;

1,9; -3.21187145428, 1.30670015963, -0.403089355299; 0,2,1;

1,10; -3.30006301025, 0.467750387607, -1.83388140034; 0,2,1;

0,10; -3.29014077808, 0.475203283489, -1.08654147631; 0,2,1;

0,10; -3.29366775811, 0.477801484191, -0.792221222282; 0,2,1;

0,10; -3.29344241969, 0.484919111067, 2.3139134029; 0,7,1;

0,10; -3.29194775903, 0.478033249721, 2.21273045309; 0,3,1;

1,11; -0.558865544891, -3.02620827489, -0.582831782966; 0,9,1;

0,11; -0.555342070921, -3.02220529602, 2.30056669713; 0,9,1;

0,11; -0.56208985775, -3.02096138099, 1.44910790945; 0,2,1;

0,11; -0.582464960782, -3.03870844136, -2.67782947074; 0,9,1;

0,11; -0.562521986808, -3.01664127615, 2.24855515665; 0,9,1;

2,0; 2.65480992895, 1.38613799767, -0.470437901735; 0,2,1;

0,0; 2.65396933005, 1.38202389886, -2.35997851484; 0,2,1;

1,1; -0.20869589471, 0.626874922845, 0.657391755408; 0,7,1;

0,1; -0.205552915112, 0.622338771406, -2.58339209932; 0,2,1;

0,1; -0.206373390363, 0.620355927762, 0.302163286027; 0,3,1;

0,1; -0.209520914629, 0.633901708384, -0.928150023449; 0,5,1;

1,2; 0.870916532116, -0.299275067671, 1.70501109183; 0,2,1;

0,2; 0.877059718062, -0.278354179014, 3.48781834934; 0,5,1;

1,3; -3.94337893684, 0.433963614142, -1.45584088814; 0,3,1;

1,4; 1.85963432823, 0.259465272871, -2.52610671427; 0,2,1;

0,4; 1.85947710738, 0.259889289894, 2.71345648593; 0,2,1;

0,4; 1.85976489663, 0.261651506117, 1.15027335534; 0,2,1;

1,5; 2.27299568782, -0.0254572424767, -2.89135042457; 0,7,1;

0,5; 2.27139373701, -0.0265887179562, -2.86506138911; 0,2,1;

0,5; 2.27296842721, -0.0260770174402, 2.6338511508; 0,7,1;

0,5; 2.2709821715, -0.0262515658305, 0.926121451869; 0,5,1;

0,5; 2.27552650564, -0.0401988831803, -0.522719679594; 0,5,1;

0,5; 2.26470760525, -0.0350129680015, 2.41924331718; 0,9,1;

0,5; 2.27263497793, -0.0282060197279, -0.554958726783; 0,2,1;

1,6; -2.99860365558, -1.81428975279, 1.22601211518; 0,2,1;

0,6; -3.01263808522, -1.8015743083, -1.93656298265; 0,2,1;

0,6; -3.00030364184, -1.81727465262, 0.507267457183; 0,7,1;

0,6; -3.00954558077, -1.78840513159, 2.52981160955; 0,9,1;

1,7; -0.424367392914, -4.11597300795, -0.401242664551; 0,3,1;

1,8; 0.283890587336, 3.30144428766, -1.99851822203; 0,5,1;

0,8; 0.280581849756, 3.30603640541, 0.22114650177; 0,7,1;

0,8; 0.285352431737, 3.32928878057, -1.51177306395; 0,5,1;

0,8; 0.281648504755, 3.29142447582, -0.0388473404099; 0,2,1;

0,8; 0.279707546127, 3.3063401282, -0.561562775363; 0,2,1;

1,9; 2.99117228897, -0.478340069987, -0.596343017407; 0,5,1;

0,9; 2.99209307534, -0.490604977255, 1.03899869985; 0,9,1;

1,10; -1.47467859759, 1.2616697852, -2.45866245774; 0,2,1;

0,10; -1.48194747913, 1.27278922267, -0.394249918005; 0,2,1;

0,10; -1.46522364038, 1.26260542262, -2.09054501522; 0,2,1;

0,10; -1.4682445864, 1.26841282944, 0.15999428642; 0,5,1;

0,10; -1.47318426885, 1.27013888328, -3.47485154786; 0,2,1;

0,10; -1.46728411747, 1.26633199684, 0.570934827447; 0,2,1;

0,10; -1.47277496249, 1.26495820978, 2.61628072089; 0,2,1;

0,10; -1.46621446526, 1.26661112228, 0.698128004423; 0,7,1;

1,11; -2.89895040133, -1.08999494136, 1.97849414204; 0,2,1;

0,11; -2.91680359356, -1.10279257326, 2.57737933784; 0,2,1;

0,11; -2.91693177936, -1.09450212498, -1.50800592839; 0,2,1;

1,12; 1.81877300095, 1.52681264117, 0.601209102082; 0,2,1;

0,12; 1.80182244203, 1.58373569859, 0.245631891278; 0,2,1;

0,12; 1.80227791019, 1.6065962414, 0.130109382993; 0,5,1;

0,12; 1.81308148021, 1.54387484259, 2.61670815069; 0,3,1;

1,13; 0.894267071707, 1.46584975518, 2.22312474828; 0,2,1;

0,13; 0.898896554566, 1.47060938829, 1.79190484167; 0,7,1;

0,13; 0.896392820032, 1.46450438717, -2.94002964602; 0,2,1;

0,13; 0.879328316833, 1.45260246932, -0.666976746695; 0,3,1;

2,0; -2.55367812222, -0.628828188448, -1.93308048592; 0,7,1;

0,0; -2.54267763883, -0.578637781865, 2.72558484233; 0,7,1;

0,0; -2.51311719867, -0.582716204784, -3.40385332697; 0,3,1;

0,0; -2.51618224691, -0.586388713509, 1.99801607525; 0,3,1;

0,0; -2.51303123716, -0.58632310929, 2.51267778786; 0,3,1;

1,1; 1.7265213245, 3.5238336655, -1.37906589365; 0,9,1;

1,2; -0.765191121839, 0.603545053194, 3.0721161349; 0,2,1;

0,2; -0.774782566048, 0.612341771273, 2.62036976929; 0,7,1;

0,2; -0.76510960473, 0.613695782204, -2.77553664022; 0,2,1;

1,3; -0.269879517348, 2.70917315935, 2.68422390141; 0,2,1;

0,3; -0.280968472785, 2.70173481114, -3.24209062893; 0,2,1;

0,3; -0.282119531038, 2.70503967572, -1.39651138508; 0,7,1;

1,4; 2.86798725515, -2.69495034206, -1.6024605582; 0,2,1;

1,5; 2.61381960618, 2.44838690353, 2.15149604807; 0,7,1;

0,5; 2.61016070079, 2.44680347614, -1.31996971518; 0,7,1;

0,5; 2.63283180933, 2.41640606392, -0.361376582412; 0,5,1;

1,6; 1.9925826529, 0.528446131839, -3.67396140588; 0,2,1;

0,6; 1.99771250936, 0.526498900374, 2.46718480478; 0,2,1;

0,6; 1.99189184644, 0.536746535366, -2.01340785239; 0,2,1;

0,6; 2.00846336478, 0.563246792135, 3.40743035267; 0,2,1;

0,6; 2.00540968636, 0.522388614884, -1.79501655251; 0,2,1;

0,6; 1.99250006399, 0.539489362374, 2.3311988775; 0,2,1;

0,6; 1.99612645328, 0.535333589033, -0.883977372208; 0,7,1;

1,7; 2.86299140024, -0.326174491503, -0.826666235482; 0,7,1;

0,7; 2.87569589883, -0.322337874903, -2.20563179271; 0,5,1;

0,7; 2.85756060089, -0.338498710008, -0.907371574604; 0,2,1;

0,7; 2.85879259871, -0.324846332522, 0.585011215813; 0,3,1;

1,8; -2.7848019589, 0.307570714234, -0.921162067011; 0,2,1;

0,8; -2.78231880803, 0.309462568722, -0.135227678253; 0,7,1;

0,8; -2.79072616187, 0.296880633721, 2.30366083015; 0,3,1;

0,8; -2.77066694248, 0.316525580603, 2.87008543694; 0,5,1;

1,9; -2.19888493817, -0.436900630161, 0.522486336278; 0,2,1;

0,9; -2.19869571483, -0.433323226071, -3.09245219921; 0,5,1;

0,9; -2.1998481329, -0.434953773337, 2.86712786556; 0,2,1;

0,9; -2.19789274492, -0.43482763301, -2.4306499093; 0,5,1;

0,9; -2.20168566914, -0.426588220348, -0.129701115542; 0,7,1;

0,9; -2.19929432286, -0.433465410065, -1.03169500115; 0,2,1;

1,10; -0.660034680746, -3.31699765725, -1.39194604493; 0,2,1;

0,10; -0.667935911449, -3.29104259805, 0.553556167181; 0,2,1;

0,10; -0.677266311241, -3.25880602831, -1.80322039102; 0,2,1;

0,10; -0.669789966921, -3.28391668638, 0.339218666929; 0,5,1;

0,10; -0.686146384506, -3.28505115825, -1.15805430536; 0,2,1;

0,10; -0.674259811135, -3.28925165327, 0.586220448714; 0,2,1;

0,10; -0.687493422692, -3.30907215129, 0.742685136521; 0,2,1;

1,11; -2.28444144214, 2.1400647238, 0.987493420481; 0,5,1;

0,11; -2.2847650131, 2.13944079484, -2.72365022133; 0,3,1;

0,11; -2.28926621527, 2.13913128367, -1.77456073519; 0,7,1;

0,11; -2.26719336777, 2.12077715367, -0.423849701918; 0,9,1;

1,12; 3.53496643531, 0.801195811834, 0.507754665128; 0,2,1;

0,12; 3.53213682819, 0.800482474232, -0.714480040928; 0,2,1;

2,0; 0.321971302367, 0.911675174482, -3.26666150046; 0,2,1;

0,0; 0.325159144178, 0.898506016942, 2.24502141766; 0,9,1;

0,0; 0.346413037321, 0.896026860498, 2.26912232844; 0,5,1;

0,0; 0.322755581835, 0.901337388944, -1.45198819701; 0,2,1;

0,0; 0.323010434683, 0.902372264394, 3.04427456779; 0,2,1;

1,1; -0.901786269532, 1.91168442907, 2.16636788745; 0,7,1;

0,1; -0.895471085419, 1.91236045304, -0.472528405832; 0,2,1;

1,2; 3.23074082978, -1.34941672736, -1.06190161359; 0,5,1;

0,2; 3.24379225807, -1.33661431089, 0.511846682087; 0,2,1;

0,2; 3.24315484529, -1.33684122314, -1.68362101558; 0,2,1;

1,3; -2.61607273169, -3.31868974693, -0.090306507994; 0,2,1;

1,4; -2.67564081945, 0.810467859781, -3.03856437384; 0,2,1;

0,4; -2.66621685845, 0.79202448763, 3.22254749812; 0,3,1;

0,4; -2.67170159715, 0.789914520136, -2.02306274978; 0,7,1;

1,5; -3.5906713884, -0.489272949617, 1.95608115811; 0,2,1;

0,5; -3.58723534432, -0.486602541037, 1.21295173617; 0,9,1;

0,5; -3.59394072257, -0.489183330179, 1.15598436425; 0,2,1;

1,6; 1.38515499224, -3.83942843093, -0.928714809833; 0,7,1;

0,6; 1.38547444442, -3.8410171592, 0.455014337458; 0,2,1;

1,7; -1.0934108699, -0.872150683204, -1.05581487837; 0,2,1;

0,7; -1.0874747657, -0.872943501331, -1.58285301357; 0,7,1;

0,7; -1.09898454303, -0.87933274417, -3.04149231341; 0,2,1;

0,7; -0.995978505889, -0.887983332546, 0.775182645731; 0,2,1;

0,7; -1.0847203091, -0.882952911502, -1.0437240462; 0,2,1;

0,7; -1.07951927805, -0.882927317566, 1.31856848289; 0,2,1;

0,7; -1.06692572582, -0.907432943591, -2.5814156356; 0,5,1;

1,8; 2.54442891492, -2.18818373484, -2.11304265501; 0,2,1;

0,8; 2.55017335498, -2.1898599491, -1.2407989526; 0,2,1;

1,9; -2.32216602513, 2.66046920815, -1.98637878323; 0,2,1;

0,9; -2.31337156461, 2.65556987405, 0.0639574326188; 0,2,1;

1,10; -3.06292629552, 1.46019763936, -2.50825448071; 0,2,1;

0,10; -3.05738018274, 1.46818857398, 2.25219595435; 0,2,1;

0,10; -3.07709616045, 1.49883684342, 0.402926946397; 0,5,1;

0,10; -3.1032682653, 1.44913599387, -0.082460052198; 0,3,1;

1,11; -1.0107788961, -1.55600021062, 2.91358819186; 0,9,1;

2,0; 0.672378806925, 0.120851751336, 0.711581213851; 0,2,1;

1,1; -3.30542241935, 1.26299774493, -2.47643546864; 0,2,1;

0,1; -3.30889117374, 1.26171930756, 2.40550368886; 0,2,1;

0,1; -3.35103316719, 1.16727202441, -0.467382940061; 0,2,1;

0,1; -3.30491696042, 1.26312646406, 1.16639661017; 0,2,1;

1,2; 2.95738956977, 2.80333041533, 0.154815599874; 0,2,1;

0,2; 2.95862460593, 2.78571161232, -0.875971690439; 0,2,1;

1,3; -1.18692022663, 0.136383258996, 3.07096950663; 0,2,1;

0,3; -1.20424650023, 0.129090868443, -1.72409806577; 0,2,1;

0,3; -1.36331321176, 0.0249982990841, -2.13043589959; 0,2,1;

1,4; -1.7910328081, 0.765037718648, 1.19183295525; 0,2,1;

0,4; -1.79960753189, 0.772321291826, -3.53980582176; 0,9,1;

0,4; -1.78305926457, 0.757432734068, 2.62417031189; 0,2,1;

1,5; -1.00952048806, 1.69665941554, -1.9556962101; 0,2,1;

0,5; -1.00908168955, 1.70171647301, 0.105576183924; 0,7,1;

0,5; -1.00964468137, 1.69157504089, 1.50514833133; 0,7,1;

1,6; 2.41802843184, 2.0899507961, -0.698070152581; 0,2,1;

0,6; 2.42682365832, 2.07102474802, -1.54062130302; 0,9,1;

0,6; 2.43607375432, 2.06306696082, -1.85455983903; 0,7,1;

0,6; 2.4169664895, 2.06031519759, 2.88527732838; 0,5,1;

1,7; -3.11884951459, 1.33701405754, -2.22676081516; 0,3,1;

0,7; -3.10825895423, 1.33556155801, 0.109144812179; 0,2,1;

1,8; -3.95923639833, -1.43724832766, 0.0260092311299; 0,7,1;

0,8; -3.95804849084, -1.42274476359, -0.179840501509; 0,2,1;

1,9; 0.190376285295, -2.80386116588, -0.895003484462; 0,2,1;

0,9; 0.186651416359, -2.80769893675, 0.389075786534; 0,2,1;

0,9; 0.139304703169, -2.87751817384, 1.41002117758; 0,2,1;

0,9; 0.195788753874, -2.7938363024, 3.1165029975; 0,2,1;

2,0; -1.12480463709, 2.70257137985, 0.0720009251864; 0,2,1;

1,1; -3.54523853162, 0.231919754136, -1.71824935206; 0,9,1;

0,1; -3.54658753583, 0.234795072481, -2.40275120558; 0,2,1;

1,2; -0.675263201172, 1.91574468273, 0.763060636052; 0,2,1;

0,2; -0.700766728644, 1.93311800769, 2.88394699161; 0,5,1;

0,2; -0.694938777438, 1.93919522656, -0.399356958002; 0,5,1;

1,3; -0.729473718398, 0.180536640885, -3.76142636877; 0,7,1;

0,3; -0.733591385126, 0.188016914265, -1.6869792121; 0,2,1;

0,3; -0.727673967423, 0.188347024909, -0.083414106107; 0,5,1;

0,3; -0.731116183145, 0.186857418187, -0.7941693371; 0,2,1;

0,3; -0.732268638462, 0.189234600828, 1.93900997695; 0,2,1;

0,3; -0.729944620215, 0.192139829635, -3.0031485315; 0,2,1;

0,3; -0.751214143797, 0.182373175556, -0.786202474079; 0,2,1;

0,3; -0.727362564296, 0.181956919863, 0.549620601712; 0,2,1;

1,4; 0.0142669808789, 2.75551648349, -3.25167673845; 0,7,1;

1,5; 3.81170337247, -0.133076583837, -0.758480983387; 0,5,1;

0,5; 3.81223871197, -0.126816992965, -0.336424095281; 0,2,1;

1,6; -0.48280163636, -3.12325361145, 1.46923604101; 0,2,1;

1,7; 1.81949129537, -2.36634268629, -0.0191759376958; 0,2,1;

0,7; 1.81748140541, -2.36425061825, 3.05935564808; 0,7,1;

1,8; 1.79450477964, 3.63522879221, 0.168271619257; 0,2,1;

1,9; -2.65305500316, -2.55148173305, 0.307994588922; 0,2,1;

0,9; -2.64868238512, -2.55154333819, -1.00898565676; 0,7,1;

0,9; -2.64920520056, -2.55163108531, -1.56110750096; 0,3,1;

1,10; 1.80254539655, -0.770128375036, -0.31501778711; 0,2,1;

0,10; 1.80595028587, -0.767106610339, -0.413144810391; 0,9,1;

0,10; 1.80635808266, -0.748832479687, -0.293048573584; 0,9,1;

1,11; -1.51626500642, -0.261431003827, 3.29065526236; 0,5,1;

0,11; -1.51788753606, -0.249853076818, -1.35644603294; 0,5,1;

0,11; -1.50266970364, -0.259298959084, -2.85443351323; 0,3,1;

0,11; -1.51098950728, -0.261632703843, -1.33325998327; 0,7,1;

0,11; -1.51341890813, -0.263182619793, -2.35807532228; 0,9,1;

0,11; -1.50906939088, -0.259670356744, -2.53205657107; 0,7,1;

1,12; 2.34122222312, -2.34652153763, -1.02904061521; 0,3,1;

0,12; 2.33753208524, -2.35051389284, -1.32973271346; 0,2,1;

0,12; 2.34658628858, -2.34432114761, 1.10032029164; 0,7,1;

0,12; 2.34424555201, -2.34647049822, -0.146725870694; 0,9,1;

1,13; 1.87753069118, 2.83608520858, -2.19087047834; 0,3,1;

0,13; 1.8767601744, 2.83052442036, -1.49365866066; 0,7,1;

2,0; -1.31034462126, 0.0699406010718, 1.0655347339; 0,3,1;

0,0; -1.32373088085, 0.0596344439358, -3.07694010205; 0,2,1;

0,0; -1.31228105441, 0.0553959644169, 1.56281918215; 0,5,1;

0,0; -1.31626292331, 0.053919224645, -4.09680619343; 0,7,1;

1,1; 1.1966157713, 0.291126836497, -0.304365949082; 0,2,1;

1,2; 1.35084266927, -0.901533649268, -0.525977607131; 0,9,1;

0,2; 1.34467034051, -0.894151173033, -3.37582696689; 0,2,1;

0,2; 1.34397394238, -0.894950650247, -1.09202795935; 0,7,1;

0,2; 1.36368908896, -0.892945215427, -1.91537326936; 0,2,1;

0,2; 1.34632111123, -0.881200510612, 2.50563623249; 0,2,1;

0,2; 1.34693376792, -0.896386865789, 2.52027542635; 0,2,1;

0,2; 1.34674145056, -0.893701047121, 0.418524537259; 0,5,1;

0,2; 1.34905075795, -0.917655862729, -3.95417820741; 0,2,1;

1,3; 2.1583705187, 1.84931973973, 1.85847774647; 0,9,1;

0,3; 2.15698529126, 1.84114017282, -2.85696030499; 0,7,1;

0,3; 2.16210239602, 1.832015074, -2.51752199086; 0,2,1;

1,4; -0.871563321443, 1.60198633688, 0.956745882675; 0,3,1;

0,4; -0.872862769809, 1.59823329153, 2.42512444405; 0,2,1;

0,4; -0.864075631158, 1.59090888877, 0.623670331152; 0,5,1;

0,4; -0.87256945733, 1.63235640337, -3.3557649648; 0,5,1;

0,4; -0.870739906519, 1.60734332669, -3.43574073024; 0,9,1;

0,4; -0.874042503978, 1.60303341081, 3.12527994555; 0,7,1;

0,4; -0.867038021397, 1.59895706528, -3.91502304841; 0,3,1;

1,5; 3.05147788227, -2.8243743729, -0.479513903293; 0,3,1;

1,6; 2.87128900187, -0.760855591194, -2.41888277289; 0,2,1;

0,6; 2.88390444832, -0.750714304478, 1.56313972759; 0,2,1;

1,7; -1.31911806092, 0.685257141469, 1.69471543113; 0,2,1;

1,8; 0.320553999366, -0.740434732204, -3.37207519722; 0,2,1;

0,8; 0.31871949685, -0.739431354264, 0.432663224576; 0,2,1;

0,8; 0.319047800068, -0.744533735175, -3.20307373996; 0,2,1;

0,8; 0.316345387344, -0.738324785812, -1.33284328758; 0,2,1;

0,8; 0.373650719067, -0.801079684991, -1.9638814432; 0,2,1;

0,8; 0.357705783368, -0.797221984777, 2.85690932566; 0,7,1;

0,8; 0.318278594343, -0.736220099275, -2.62636361012; 0,2,1;

0,8; 0.321926680622, -0.739849092816, 1.49447974263; 0,2,1;

0,8; 0.313874295106, -0.744744415117, 1.62260185855; 0,2,1;

1,9; -2.27170165928, 0.724182945239, -2.830942141; 0,7,1;

0,9; -2.26870895823, 0.715482272979, -1.31269783449; 0,2,1;

1,10; 0.578502211121, -0.959921234978, -3.64840045609; 0,3,1;

0,10; 0.590955193598, -0.960821899876, 1.31595711834; 0,2,1;

0,10; 0.593730357071, -0.962159427487, 2.55170913153; 0,5,1;

0,10; 0.581069223593, -0.960820787001, -2.01585836926; 0,2,1;

0,10; 0.575556645192, -0.967531235106, 3.2970173617; 0,2,1;

0,10; 0.602278776521, -0.981131994356, -2.79510177495; 0,9,1;

1,11; -2.22635949863, -0.806652553401, 1.17110082928; 0,2,1;

0,11; -2.22691441294, -0.806873101017, 2.07749308876; 0,9,1;

0,11; -2.22693702207, -0.819144990846, -0.367835775479; 0,2,1;

0,11; -2.22730375046, -0.818359386848, -1.75039538821; 0,5,1;

0,11; -2.22863701226, -0.821229535447, 1.27680174831; 0,9,1;

0,11; -2.22047689897, -0.815052533419, 2.14778651249; 0,2,1;

0,11; -2.22280892507, -0.819423705661, 0.451914029706; 0,7,1;

0,11; -2.23034351484, -0.814031227755, 3.15510125988; 0,9,1;

0,11; -2.21112050978, -0.813637916392, 2.75565657353; 0,2,1;

0,11; -2.23192051988, -0.818391427781, -1.15909431236; 0,9,1;

1,12; -0.160434203253, -2.52499761192, -1.32812301159; 0,5,1;

1,13; -1.64098642088, 3.36754874237, 1.03327870576; 0,2,1;

0,13; -1.6391719407, 3.34970714389, -1.72527696451; 0,9,1;

1,14; 0.0840887295723, 0.491309708085, 1.49094179826; 0,3,1;

0,14; 0.0810496273582, 0.494986610953, 3.44413017766; 0,2,1;

0,14; 0.083275978597, 0.489081719809, 0.0306545239351; 0,7,1;

1,15; -0.651095751708, -3.38531862517, 0.544432165202; 0,5,1;

0,15; -0.664081342108, -3.35552860048, 1.61647388234; 0,2,1;

1,16; -2.53455883235, 1.19921469101, 3.24786267979; 0,7,1;

0,16; -2.55400022424, 1.19540242008, 2.21136728431; 0,5,1;

0,16; -2.56131904803, 1.19760817076, 2.32822491744; 0,9,1;

0,16; -2.55462087694, 1.19376828046, -2.63944180391; 0,9,1;

0,16; -2.55680696361, 1.19027053792, 0.790554699181; 0,5,1;

0,16; -2.56319697293, 1.19585180808, -2.41580516217; 0,2,1;

1,17; -2.54201459629, 2.46069788457, 1.12640392189; 0,5,1;

0,17; -2.57447618137, 2.44695162804, -1.36063965566; 0,2,1;

1,18; 0.550520808868, -1.78829192008, -3.88941389695; 0,7,1;

0,18; 0.549418766689, -1.79313672996, 0.614509218176; 0,5,1;

0,18; -0.578871755111, -1.41362041584, 1.37776572718; 0,2,1;

0,18; 0.554733466554, -1.78873495349, 1.50380983427; 0,2,1;

0,18; 0.551941897778, -1.78449970529, 2.96754929365; 0,2,1;

2,0; 1.95085433751, 1.87986294766, -0.177460460859; 0,9,1;

0,0; 1.85336840796, 1.91712210737, 0.334160829626; 0,2,1;

0,0; 1.94377273198, 1.88517256223, 3.07732875595; 0,3,1;

0,0; 1.94453361006, 1.88795269096, 0.154285555955; 0,7,1;

0,0; 1.95510933025, 1.87219982513, -3.26462773587; 0,2,1;

0,0; 1.94948745816, 1.88646226876, -2.43582442449; 0,2,1;

1,1; -3.00323095817, -1.83423446186, -2.06588943219; 0,9,1;

0,1; -2.99845179887, -1.83927608579, 2.37667920402; 0,9,1;

0,1; -3.01869913532, -1.8173256114, 1.19211330875; 0,7,1;

0,1; -3.01094720103, -1.83313534285, -0.186395838182; 0,9,1;

1,2; -1.87860087171, -3.70134753964, 0.413395950511; 0,2,1;

1,3; -2.21490307928, 1.91603244035, 2.82935240147; 0,9,1;

0,3; -2.21689932375, 1.91964331302, -0.170418271141; 0,2,1;

0,3; -2.21517788671, 1.91240093201, 1.92802160544; 0,2,1;

1,4; -0.150562621917, 3.02222480121, 1.59267509424; 0,2,1;

0,4; -0.158417666902, 3.0461556966, 0.793341331065; 0,2,1;

0,4; -0.16105839043, 3.05047415306, 1.29441913331; 0,2,1;

1,5; -2.24432563755, 1.82508074669, 0.373783398442; 0,2,1;

0,5; -1.73621047096, 3.8200554126, 0.898569919224; 0,2,1;

0,5; -1.72279805203, 3.80666684182, -0.555392428483; 0,3,1;

1,6; -1.83976798832, -0.0628350952543, -0.043295717451; 0,7,1;

0,6; -1.83885603899, -0.0637831817971, 3.4585183313; 0,7,1;

0,6; -1.84558973467, -0.0619165732083, -3.20175761643; 0,2,1;

0,6; -1.83934775602, -0.0633996038162, 3.62281084781; 0,2,1;

0,6; -1.84401573483, -0.0639632197118, -1.18323070247; 0,2,1;

1,7; 1.69387313297, 0.854314741065, 1.09518475862; 0,2,1;

0,7; 1.67433607285, 0.828606060179, 3.07412285978; 0,2,1;

0,7; 1.69504803123, 0.852837598432, 3.64281491539; 0,3,1;

0,7; 1.70358327897, 0.86655295378, -2.88007046613; 0,2,1;

0,7; -1.26705335746, -1.05528602026, -2.75110296864; 0,5,1;

1,8; 2.30659808648, -1.25690553745, 1.93780548667; 0,2,1;

1,9; -1.85914043892, -3.64501483018, 0.866659640989; 0,3,1;

0,9; -1.84259378012, -3.64395001836, -1.1261251612; 0,2,1;

1,10; -1.51909123063, -2.35494465207, -0.241009393547; 0,9,1;

2,0; 0.279583164024, -0.770199517734, 0.778253595702; 0,2,1;

0,0; 0.273616344851, -0.768209291672, -3.083052233; 0,2,1;

0,0; 0.273793263363, -0.782450469803, 1.44010567524; 0,3,1;

0,0; 0.273927303088, -0.770121012782, -0.410381676972; 0,7,1;

0,0; 0.274589281308, -0.75265199026, 2.4983765795; 0,2,1;

0,0; 0.274062746734, -0.763847485061, 0.979312149914; 0,2,1;

0,0; 0.278023071409, -0.7662788201, 2.77522833106; 0,9,1;

0,0; 0.271907626847, -0.769440507223, 2.48683667337; 0,2,1;

1,1; 1.19873410194, 0.734655946159, 0.00739384560615; 0,2,1;

0,1; 1.20644646881, 0.746172053942, 1.55815602949; 0,5,1;

0,1; 1.20730393689, 0.745515559454, -1.82566355; 0,7,1;

0,1; 1.20349889405, 0.743515491556, -2.98601723012; 0,9,1;

1,2; 0.0163998553486, -3.75511185474, -0.175953072045; 0,3,1;

1,3; 0.088515862663, -2.01510856606, -0.910637150607; 0,2,1;

0,3; 0.0921708598644, -2.01584288464, -2.35665525839; 0,2,1;

0,3; 0.0865323008883, -2.03600426224, 1.37421551733; 0,2,1;

0,3; 0.0857003791079, -2.01749377914, -1.87978433416; 0,2,1;

0,3; 0.0843609801629, -2.01375606754, -1.43365000531; 0,2,1;

0,3; 0.089414623352, -2.01289082346, 1.22893179247; 0,2,1;

